Cell_ID,I,J,X,Y
2505,137,55,404210.59,4139094.75
2506,138,55,405111.56,4139529.5
2507,139,55,406033.59,4140039.75
2508,140,55,406981.59,4140622
2509,141,55,407959.31,4141271.75
2510,142,55,408969.28,4141994.25
2511,143,55,410012.25,4142784.25
2512,144,55,411088.47,4143639.75
2513,145,55,412196.72,4144559.75
2514,146,55,413335.62,4145527.25
2515,147,55,414504.62,4146537.25
2516,148,55,415703.41,4147576.75
2517,149,55,417252.72,4148864.25
2518,150,55,419597.47,4150421.75
2519,121,56,389365.28,4143102
2520,122,56,390347.72,4142862
2521,123,56,391321.19,4142591.75
2522,124,56,392288.97,4142291.5
2523,125,56,393253.38,4141967
2524,126,56,394216.12,4141624.75
2525,127,56,395177.59,4141267.25
2526,128,56,396137.16,4140901.75
2527,129,56,397092.41,4140542.5
2528,130,56,398040.88,4140207
2529,131,56,398978.53,4139924.5
2530,132,56,399899.62,4139727
2531,133,56,400802.84,4139639.75
2532,134,56,401688.81,4139664.75
2533,135,56,402561.84,4139804.75
2534,136,56,403430.56,4140054.75
2535,137,56,404303.84,4140401.5
2536,138,56,405190.59,4140834.25
2537,139,56,406098.72,4141344.75
2538,140,56,407033.81,4141922
2539,141,56,407999.31,4142564.25
2540,142,56,408997.97,4143279
2541,143,56,410030.97,4144059.25
2542,144,56,411098.19,4144904.25
2543,145,56,412198.72,4145812.25
2544,146,56,413331.19,4146766.75
2545,147,56,414494.69,4147766.75
2546,121,57,389485.28,4144509
2547,122,57,390461,4144262
2548,123,57,391427.97,4143982
2549,124,57,392389.41,4143674.5
2550,125,57,393347.97,4143342
2551,126,57,394305,4142989
2552,127,57,395261.44,4142624.75
2553,128,57,396216.91,4142249.5
2554,129,57,397169.41,4141879.75
2555,130,57,398115.62,4141537.25
2556,131,57,399050.69,4141250
2557,132,57,399968.91,4141047
2558,133,57,400867.28,4140952
2559,134,57,401746.56,4140977
2560,135,57,402611.12,4141116.75
2561,136,57,403469.59,4141364.5
2562,137,57,404332.12,4141709
2563,138,57,405208.56,4142136.75
2564,139,57,406106.97,4142642
2565,140,57,407033.03,4143214.5
2566,141,57,407990.53,4143849.25
2567,142,57,408982.28,4144554.5
2568,143,57,410009.28,4145327
2569,144,57,411071.25,4146162
2570,145,57,412167.44,4147057
2571,146,57,413296.47,4148001.5
2572,147,57,414457.41,4148991.75
2573,116,58,384306.16,4146397.5
2574,117,58,385424.09,4146452.25
2575,118,58,386492,4146414.5
2576,119,58,387522.53,4146302
2577,120,58,388526.25,4146134.5
2578,121,58,389511.25,4145921.5
2579,122,58,390483.19,4145667
2580,123,58,391446.75,4145379.5
2581,124,58,392404.53,4145067.25
2582,125,58,393359.25,4144729.25
2583,126,58,394312.97,4144366.75
2584,127,58,395266.72,4143992.25
2585,128,58,396219.91,4143609.25
2586,129,58,397170.81,4143229.5
2587,130,58,398116.12,4142879.75
2588,131,58,399049.91,4142585
2589,132,58,399966.16,4142374.5
2590,133,58,400861.03,4142274.5
2591,134,58,401735.59,4142294.5
2592,135,58,402594.38,4142432.25
2593,136,58,403445.75,4142677
2594,137,58,404301.31,4143017
2595,138,58,405171.41,4143436.75
2596,139,58,406063.84,4143931.75
2597,140,58,406984.81,4144497.25
2598,141,58,407938.16,4145124.5
2599,142,58,408926.72,4145819.5
2600,143,58,409951.31,4146582
2601,144,58,411011.53,4147409.5
2602,145,58,412106.44,4148297.25
2603,146,58,413234.47,4149234.25
2604,147,58,414394.91,4150217
2605,118,59,386438.03,4147844.5
2606,119,59,387465.59,4147729.25
2607,120,59,388467.47,4147557
2608,121,59,389451.16,4147339.25
2609,122,59,390422.25,4147079.75
2610,123,59,391385.09,4146787.25
2611,124,59,392342.28,4146469
2612,125,59,393296.16,4146126.75
2613,126,59,394249.16,4145759.25
2614,127,59,395202.47,4145374.75
2615,128,59,396155.25,4144982
2616,129,59,397105.91,4144594.25
2617,130,59,398051.16,4144234.5
2618,131,59,398984.69,4143929.5
2619,132,59,399899.91,4143712
2620,133,59,400792.88,4143606.75
2621,134,59,401664.59,4143617
2622,135,59,402520.03,4143747
2623,136,59,403368,4143987.25
2624,137,59,404220.28,4144316.75
2625,138,59,405087.38,4144729.25
2626,139,59,405977.38,4145217
2627,140,59,406896.84,4145771.75
2628,141,59,407849.72,4146392
2629,142,59,408838.41,4147079.25
2630,143,59,409863.25,4147832
2631,144,59,410923.72,4148649.25
2632,145,59,412019.38,4149527
2633,146,59,413148.44,4150459.5
2634,147,59,414309.44,4151436.75
2635,148,59,415501.56,4152449.5
2636,115,60,382976.28,4149114.5
2637,116,60,384138.81,4149277
2638,117,60,385243.53,4149322
2639,118,60,386303.53,4149277
2640,119,60,387330.03,4149159
2641,120,60,388332.53,4148984.75
2642,121,60,389317.72,4148764.5
2643,122,60,390290.72,4148504.25
2644,123,60,391255.47,4148209.25
2645,124,60,392215,4147884.5
2646,125,60,393171.28,4147534.75
2647,126,60,394126.19,4147162
2648,127,60,395081.19,4146769.25
2649,128,60,396035.47,4146366.75
2650,129,60,396987.69,4145971.75
2651,130,60,397933.91,4145602.25
2652,131,60,398867.88,4145284.5
2653,132,60,399783.38,4145057
2654,133,60,400676.12,4144941.75
2655,134,60,401547.12,4144944.25
2656,135,60,402401.69,4145064.75
2657,136,60,403248.84,4145291.75
2658,137,60,404100.53,4145612.25
2659,138,60,404967.53,4146017.25
2660,139,60,405858.31,4146497
2661,140,60,406779.03,4147044.5
2662,141,60,407733.75,4147657
2663,142,60,408724.53,4148334.5
2664,143,60,409751.25,4149079
2665,144,60,410813.69,4149887.25
2666,145,60,411911.41,4150754.25
2667,146,60,413042.25,4151682
2668,147,60,414204,4152652.25
2669,148,60,415395.38,4153656.75
2670,149,60,416615.38,4154619.25
2671,115,61,382790.59,4150552.25
2672,116,61,383947.09,4150712
2673,120,61,388138.81,4150419.5
2674,121,61,389127.56,4150199.25
2675,122,61,390105,4149937
2676,123,61,391074.31,4149639.25
2677,124,61,392038.53,4149309.5
2678,125,61,392999.72,4148952
2679,126,61,393959.41,4148571.75
2680,127,61,394918.69,4148171.75
2681,128,61,395876.97,4147761.5
2682,129,61,396832.38,4147356.75
2683,130,61,397781.12,4146977
2684,131,61,398716.84,4146646.75
2685,132,61,399633.47,4146407
2686,133,61,400527.38,4146279
2687,134,61,401398.91,4146271.75
2688,135,61,402254.12,4146382
2689,136,61,403102.56,4146597
2690,137,61,403955.75,4146906.5
2691,138,61,404824.53,4147301.75
2692,139,61,405717.81,4147771.75
2693,140,61,406641.53,4148311.75
2694,141,61,407599.25,4148916.75
2695,142,61,408592.84,4149584.75
2696,143,61,409622.31,4150322
2697,144,61,410687.47,4151124.25
2698,145,61,411786.91,4151984.25
2699,146,61,412918.72,4152901.5
2700,147,61,414080.75,4153867
2701,148,61,415270.69,4154867
2702,149,61,416486.16,4155824
2703,150,61,417900.69,4156355
2704,151,61,419481.44,4156576.25
2705,152,61,421430.88,4156418.25
2706,153,61,423858.28,4156269.75
2707,154,61,426016.75,4157402.5
2708,96,62,356559.91,4171586.5
2709,114,62,381341.88,4151689.5
2710,115,62,382560.62,4151989.5
2711,116,62,383713.09,4152149.5
2712,117,62,384812.38,4152194.25
2713,119,62,386900,4152037.5
2714,120,62,387908.47,4151864.25
2715,121,62,388902.09,4151642
2716,122,62,389885.16,4151377
2717,123,62,390860.84,4151074.5
2718,124,62,391832,4150739.5
2719,125,62,392800.19,4150376.75
2720,126,62,393766.69,4149989
2721,127,62,394732.47,4149581.75
2722,128,62,395696.62,4149162
2723,129,62,396657.03,4148744.25
2724,130,62,397610.12,4148351.75
2725,131,62,398549.12,4148011.75
2726,132,62,399468.12,4147759.25
2727,133,62,400363.62,4147619.5
2728,134,62,401236.62,4147599.25
2729,135,62,402093.59,4147697
2730,136,62,402944.03,4147904.75
2731,137,62,403799.53,4148206.75
2732,138,62,404670.97,4148592
2733,139,62,405567.25,4149051.75
2734,140,62,406494,4149581.5
2735,141,62,407454.47,4150176.75
2736,142,62,408450.47,4150837
2737,143,62,409482.25,4151566.75
2738,144,62,410549.25,4152362
2739,145,62,411649.72,4153214
2740,146,62,412781.47,4154122
2741,147,62,413942.19,4155081.5
2742,148,62,415128.75,4156079.25
2743,149,62,416337.88,4157101.75
2744,96,63,357998.88,4170960.75
2745,114,63,381097.38,4153139.5
2746,115,63,382315.12,4153431.75
2747,116,63,383465.59,4153586.5
2748,117,63,384563.56,4153631.75
2749,118,63,385622.59,4153589.5
2750,119,63,386654,4153479.25
2751,120,63,387666.25,4153309
2752,121,63,388664.81,4153084.25
2753,122,63,389653.81,4152819.5
2754,123,63,390636.56,4152514.25
2755,124,63,391615.25,4152171.75
2756,125,63,392591.44,4151804.5
2757,126,63,393566.16,4151411.75
2758,127,63,394539.69,4150994.5
2759,128,63,395510.88,4150562.25
2760,129,63,396477.84,4150132.25
2761,130,63,397436.31,4149727
2762,131,63,398379.59,4149376.75
2763,132,63,399301.91,4149112
2764,133,63,400199.91,4148959.75
2765,134,63,401075.16,4148929.25
2766,135,63,401933.84,4149016.75
2767,136,63,402786.09,4149214.5
2768,137,63,403643.56,4149509
2769,138,63,404517.25,4149887
2770,139,63,405415.72,4150337
2771,140,63,406344.44,4150857
2772,141,63,407306.47,4151442
2773,142,63,408303.47,4152091.75
2774,143,63,409336,4152811.75
2775,144,63,410403.25,4153596.75
2776,145,63,411503.28,4154442
2777,146,63,412633.28,4155344.25
2778,147,63,413790.75,4156297
2779,148,63,414971.44,4157287
2780,149,63,416170.38,4158304
2781,150,63,417480.62,4159457.25
2782,151,63,418721.88,4160196.5
2783,152,63,419840.41,4159698.25
2784,153,63,421278.59,4159098.25
2785,96,64,359047.88,4170287
2786,98,64,360732.53,4165464.25
2787,110,64,368243.03,4155977.25
2788,111,64,371486.91,4153580.25
2789,112,64,375507.97,4153234
2790,113,64,379163.91,4154084.25
2791,114,64,380866.09,4154591.75
2792,115,64,382084.84,4154876.5
2793,116,64,383234.38,4155024
2794,117,64,384331.03,4155069.5
2795,118,64,385389.84,4155029
2796,119,64,386422.59,4154919.25
2797,120,64,387437.28,4154749
2798,121,64,388439.47,4154524.5
2799,122,64,389433.41,4154257.25
2800,123,64,390421.97,4153949.5
2801,124,64,391407.41,4153604.5
2802,125,64,392391.12,4153232
2803,126,64,393373.41,4152831.75
2804,127,64,394354.41,4152404.25
2805,128,64,395333.19,4151959.75
2806,129,64,396307.19,4151517
2807,130,64,397271.56,4151099.25
2808,131,64,398219.81,4150737
2809,132,64,399146.09,4150461.75
2810,133,64,400047.12,4150299.5
2811,134,64,400924.44,4150262
2812,135,64,401784.38,4150341.75
2813,136,64,402637.81,4150529.25
2814,137,64,403496.56,4150814
2815,138,64,404370.84,4151181.75
2816,139,64,405269.53,4151624.25
2817,140,64,406198.44,4152134
2818,141,64,407160.28,4152709.5
2819,142,64,408156.53,4153352
2820,143,64,409187.81,4154061.75
2821,144,64,410253.03,4154837
2822,145,64,411350.28,4155671.75
2823,146,64,412476.53,4156567
2824,147,64,413628.47,4157511.75
2825,148,64,414801.19,4158494
2826,149,64,416027.62,4159540.5
2827,150,64,417439.44,4160643.25
2828,151,64,418672.19,4161247.75
2829,96,65,360053.88,4169766
2830,98,65,361616.19,4166428.5
2831,119,65,386230.09,4156356.5
2832,120,65,387244.59,4156184.25
2833,121,65,388247.72,4155959.25
2834,122,65,389244,4155689.5
2835,123,65,390235.72,4155377
2836,124,65,391225.19,4155029
2837,125,65,392213.41,4154651.75
2838,126,65,393200.97,4154242
2839,127,65,394187.91,4153806.75
2840,128,65,395172.88,4153354.25
2841,129,65,396153.19,4152899.5
2842,130,65,397123.44,4152466.5
2843,131,65,398076.91,4152091.75
2844,132,65,399007.12,4151809.5
2845,133,65,399910.53,4151639.25
2846,134,65,400789.38,4151594.5
2847,135,65,401650.12,4151667.25
2848,136,65,402503.53,4151846.75
2849,137,65,403361.81,4152124.25
2850,138,65,404235,4152482
2851,139,65,405131.97,4152916.75
2852,140,65,406058.41,4153419.25
2853,141,65,407017.69,4153984.25
2854,142,65,408011.25,4154617
2855,143,65,409038.97,4155316.75
2856,144,65,410100.28,4156082
2857,145,65,411192.81,4156906.25
2858,146,65,412313.53,4157792
2859,147,65,413458.28,4158727
2860,148,65,414620.47,4159701.75
2861,149,65,415882.44,4160737
2862,150,65,417212.72,4161767.25
2863,151,65,418338,4162426
2864,156,65,422844.38,4161879
2865,80,66,345355.75,4188630
2866,81,66,346563.19,4186625.25
2867,82,66,347600.44,4184866.25
2868,83,66,348805.47,4183974
2869,84,66,350269.97,4183607
2870,85,66,351500.16,4183056
2871,86,66,352253.19,4181725.5
2872,87,66,353169.69,4180359
2873,88,66,354580.44,4179779.25
2874,89,66,356014.69,4179306.5
2875,90,66,357164.84,4178358.75
2876,91,66,358146.31,4177148.75
2877,92,66,359029.09,4175891.5
2878,93,66,359619.59,4174484.25
2879,94,66,360007.12,4172996.75
2880,95,66,360408.53,4171524.5
2881,96,66,360808.03,4170059
2882,97,66,361254.38,4168629.5
2883,98,66,361955.31,4167344.25
2884,99,66,362818.84,4166156.5
2885,100,66,363714.31,4165031.75
2886,101,66,364841.31,4164236.75
2887,102,66,366190.81,4163904.25
2888,103,66,367586.81,4163847
2889,104,66,368983.47,4163824.75
2890,105,66,370361.25,4163744.25
2891,106,66,371724.03,4163581.5
2892,107,66,372871.19,4163051.75
2893,108,66,373709.59,4162099.25
2894,109,66,374567.19,4161134.5
2895,110,66,375620.16,4160396.75
2896,111,66,376795.91,4159896.75
2897,112,66,378025.88,4159589.5
2898,113,66,379266.69,4159372.25
2899,114,66,380484.41,4159109.5
2900,115,66,381661.62,4158751.75
2901,116,66,382816.69,4158369.25
2902,117,66,383971.12,4158064.25
2903,118,66,385067.81,4157901.75
2904,119,66,386095.31,4157784.25
2905,120,66,387106.03,4157609.25
2906,121,66,388106.56,4157382
2907,122,66,389100.59,4157109.5
2908,123,66,390091.03,4156794.5
2909,124,66,391080.28,4156441.5
2910,125,66,392069.25,4156057
2911,126,66,393058.81,4155639.75
2912,127,66,394048.44,4155196.75
2913,128,66,395036.88,4154736.75
2914,129,66,396021.12,4154274.25
2915,130,66,396995.41,4153831.75
2916,131,66,397952.97,4153447
2917,132,66,398886.41,4153156.75
2918,133,66,399791.81,4152979.5
2919,134,66,400671.31,4152924.75
2920,135,66,401531.53,4152992
2921,136,66,402383.47,4153166.75
2922,137,66,403239.25,4153436.5
2923,138,66,404109.53,4153789.5
2924,139,66,405002.75,4154214.5
2925,140,66,405924.69,4154706.5
2926,141,66,406879.44,4155262
2927,142,66,407868.28,4155882.25
2928,143,66,408890.72,4156571.5
2929,144,66,409946.31,4157326.5
2930,145,66,411032.53,4158141.5
2931,146,66,412146.25,4159016.25
2932,147,66,413282.25,4159942
2933,148,66,414432.97,4160909.5
2934,149,66,415673.97,4161896.75
2935,150,66,416947.72,4162866.5
2936,151,66,418110.12,4163599
2937,152,66,419102.38,4164241
2938,153,66,419935.69,4164740.25
2939,154,66,420705.19,4164363.25
2940,155,66,421596.88,4163481.5
2941,156,66,422616.09,4163306.5
2942,157,66,423836.59,4164039
2943,158,66,425497.81,4164873
2944,74,67,338067.84,4198211
2945,75,67,339882.59,4196995
2946,76,67,341356.59,4195854.5
2947,77,67,342665.56,4194183.25
2948,78,67,343666.81,4192404.75
2949,79,67,344586.75,4190840
2950,80,67,345698.53,4189081
2951,81,67,346843.25,4187235.5
2952,82,67,347924.69,4185788.75
2953,83,67,349128.97,4184926.5
2954,84,67,350471.28,4184292.75
2955,85,67,351708.75,4183584.25
2956,86,67,352677.97,4182512.75
2957,87,67,353681.44,4181416
2958,88,67,354939.53,4180664
2959,89,67,356260.53,4180011.5
2960,90,67,357432.41,4179144
2961,91,67,358442.31,4178069.5
2962,92,67,359313.84,4176866.25
2963,93,67,359992.09,4175531.25
2964,94,67,360519.09,4174123.75
2965,95,67,360984.28,4172699
2966,96,67,361400.03,4171261.75
2967,97,67,361806.88,4169829.5
2968,98,67,362336.16,4168472
2969,99,67,363042.59,4167221.5
2970,100,67,363896.03,4166101.75
2971,101,67,364938,4165238.75
2972,102,67,366171.31,4164739
2973,103,67,367505.47,4164548.75
2974,104,67,368867.62,4164506.5
2975,105,67,370220.19,4164474
2976,106,67,371546.53,4164351.75
2977,107,67,372754.75,4163964.5
2978,108,67,373782.12,4163264.25
2979,109,67,374747.16,4162459.5
2980,110,67,375775.97,4161746.5
2981,111,67,376888.91,4161199.25
2982,112,67,378056.16,4160804.5
2983,113,67,379248.91,4160506.5
2984,114,67,380444.09,4160249.25
2985,115,67,381624.56,4159986.5
2986,116,67,382786.62,4159719
2987,117,67,383929.12,4159479
2988,118,67,385009.75,4159323.75
2989,119,67,386029.25,4159202
2990,120,67,387032,4159022
2991,121,67,388024.75,4158792.25
2992,122,67,389011.75,4158514.5
2993,123,67,389996,4158194.25
2994,124,67,390979.97,4157839.75
2995,125,67,391965.19,4157449.5
2996,126,67,392951.75,4157026.5
2997,127,67,393939.47,4156576.75
2998,128,67,394927.62,4156108.75
2999,129,67,395912.62,4155639.25
3000,130,67,396888.38,4155189
3001,131,67,397847.31,4154796.75
3002,132,67,398782.28,4154496.75
3003,133,67,399688.84,4154314.5
3004,134,67,400567.91,4154257.25
3005,135,67,401426.53,4154319.75
3006,136,67,402275.75,4154489.25
3007,137,67,403127.28,4154754
3008,138,67,403992.56,4155099.25
3009,139,67,404880.47,4155514.5
3010,140,67,405796.75,4155996.75
3011,141,67,406745.31,4156541.75
3012,142,67,407727.84,4157152
3013,143,67,408743.91,4157828.75
3014,144,67,409792.38,4158571.5
3015,145,67,410871.31,4159376.75
3016,146,67,411976.97,4160241.5
3017,147,67,413103.72,4161156.5
3018,148,67,414243.44,4162116.75
3019,149,67,415432.91,4163072.25
3020,150,67,416618.62,4163949
3021,151,67,417754.62,4164687
3022,152,67,418831.88,4165329.25
3023,153,67,419813.62,4165791
3024,154,67,420832.69,4165801.5
3025,70,68,332252.25,4205096
3026,72,68,335107.78,4202282
3027,73,68,336407.44,4200365
3028,74,68,338365.09,4198526.5
3029,75,68,340240.09,4197390
3030,76,68,341755.59,4196255.5
3031,77,68,343027.41,4194431
3032,78,68,344115.56,4192688
3033,79,68,345015.97,4191188.25
3034,80,68,345985.25,4189448.25
3035,81,68,347029.72,4187670
3036,82,68,348108.31,4186360.75
3037,83,68,349333.41,4185570.25
3038,84,68,350627.56,4184847
3039,85,68,351867.88,4184075.5
3040,86,68,352925.53,4183086.5
3041,87,68,353981.44,4182095
3042,88,68,355200.62,4181293.75
3043,89,68,356477,4180570
3044,90,68,357656.97,4179727.25
3045,91,68,358693.59,4178729.25
3046,92,68,359564.41,4177573.75
3047,93,68,360259.31,4176276.25
3048,94,68,360854.44,4174921.5
3049,95,68,361395.25,4173547.5
3050,96,68,361849,4172144
3051,97,68,362235.12,4170720.75
3052,98,68,362664.69,4169329.25
3053,99,68,363247.38,4168027.75
3054,100,68,364021.91,4166869
3055,101,68,364998.12,4165944.75
3056,102,68,366164.97,4165348.25
3057,103,68,367458.72,4165077.75
3058,104,68,368800.56,4165016.75
3059,105,68,370141.09,4165018
3060,106,68,371455.62,4164940.5
3061,107,68,372687.56,4164627.75
3062,108,68,373790.84,4164039
3063,109,68,374819.19,4163319
3064,110,68,375863.56,4162649
3065,111,68,376960.47,4162110.5
3066,112,68,378097.09,4161687
3067,113,68,379261.25,4161356.75
3068,114,68,380443,4161105.5
3069,115,68,381624.44,4160891.5
3070,116,68,382791.97,4160693
3071,117,68,383936.97,4160515.75
3072,118,68,385013.16,4160385.5
3073,119,68,386023.88,4160259.25
3074,120,68,387017.72,4160073
3075,121,68,388001.75,4159841
3076,122,68,388980.62,4159560.25
3077,123,68,389957.09,4159235.25
3078,124,68,390933.81,4158878.5
3079,125,68,391912.81,4158486.75
